sacc pident length qstart qend sstart send bitscore evalue stitle
NC_003521.1	82.562	1858	3354	5185	135403	133566	1594	0.0
NC_003521.1	84.719	1564	11217	12776	127071	125512	1557	0.0
NC_003521.1	79.407	1753	15872	17604	122378	120663	1184	0.0
NC_003521.1	84.833	1167	5926	7083	132561	131401	1160	0.0
NC_003521.1	85.942	1003	12927	13924	125347	124356	1057	0.0
NC_003521.1	87.042	710	2112	2816	136787	136080	795	0.0
NC_003521.1	81.085	682	7584	8259	130753	130078	534	3.18e-149
MZ151943.1	83.327	2831	8292	11117	130016	127228	2569	0.0
MZ151943.1	82.562	1858	3354	5185	135412	133575	1594	0.0
MZ151943.1	84.719	1564	11217	12776	127080	125521	1557	0.0
MZ151943.1	79.407	1753	15872	17604	122387	120672	1184	0.0
MZ151943.1	84.833	1167	5926	7083	132570	131410	1160	0.0
MZ151943.1	85.942	1003	12927	13924	125356	124365	1057	0.0
MZ151943.1	87.042	710	2112	2816	136796	136089	795	0.0
MZ151943.1	81.085	682	7584	8259	130762	130087	534	3.18e-149
DQ485986.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ485987.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ485994.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ486005.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ486008.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ486010.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805218.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805221.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805222.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805230.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805232.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805233.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805237.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805242.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805252.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805253.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805272.1	100.000	1137	3357	4493	889	2025	2100	0.0
KF805275.1	100.000	1137	3357	4493	889	2025	2100	0.0
DQ485998.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805223.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805231.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805236.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805243.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805245.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805251.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805255.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805259.1	99.912	1137	3357	4493	889	2025	2095	0.0
KF805254.1	99.824	1137	3357	4493	889	2025	2091	0.0
DQ486001.1	99.824	1137	3357	4493	889	2025	2089	0.0
DQ486006.1	99.824	1137	3357	4493	889	2025	2089	0.0
KF805260.1	99.736	1137	3357	4493	889	2025	2087	0.0
KF805225.1	99.472	1137	3357	4493	889	2025	2078	0.0
KF805227.1	99.648	1137	3357	4493	889	2025	2078	0.0
DQ486003.1	99.472	1137	3357	4493	889	2025	2067	0.0
DQ486007.1	99.472	1137	3357	4493	889	2025	2067	0.0
KT072593.1	99.822	1125	15910	17034	1	1125	2067	0.0
KF805229.1	99.472	1137	3357	4493	889	2025	2067	0.0
HM142982.1	99.822	1125	15910	17034	1	1125	2067	0.0
KF805261.1	99.120	1137	3357	4493	889	2025	2063	0.0
DQ486000.1	99.384	1137	3357	4493	889	2025	2061	0.0
KF805226.1	99.384	1137	3357	4493	889	2025	2061	0.0
KF805248.1	99.384	1137	3357	4493	889	2025	2061	0.0
KF805262.1	99.384	1137	3357	4493	889	2025	2061	0.0
KF805263.1	99.384	1137	3357	4493	889	2025	2061	0.0
KF805271.1	99.384	1137	3357	4493	889	2025	2061	0.0
HM142994.1	99.645	1128	15910	17037	1	1128	2061	0.0
KF805268.1	99.296	1137	3357	4493	889	2025	2058	0.0
DQ485988.1	99.296	1137	3357	4493	889	2025	2056	0.0
DQ485989.1	99.296	1137	3357	4493	889	2025	2056	0.0
DQ485999.1	99.296	1137	3357	4493	889	2025	2056	0.0
KF805228.1	99.296	1137	3357	4493	889	2025	2056	0.0
KF805238.1	99.296	1137	3357	4493	889	2025	2056	0.0
KF805258.1	99.296	1137	3357	4493	889	2025	2056	0.0
KF805270.1	99.296	1137	3357	4493	889	2025	2056	0.0
HM142988.1	99.644	1125	15910	17034	1	1125	2056	0.0
HM142989.1	99.644	1125	15910	17034	1	1125	2056	0.0
KF805277.1	98.857	1137	3357	4493	889	2025	2052	0.0
DQ485990.1	99.208	1137	3357	4493	889	2025	2050	0.0
DQ485992.1	99.208	1137	3357	4493	889	2025	2050	0.0
DQ486004.1	99.208	1137	3357	4493	889	2025	2050	0.0
KT072588.1	99.556	1125	15910	17034	1	1125	2050	0.0
KF805216.1	99.208	1137	3357	4493	889	2025	2050	0.0
KF805239.1	99.208	1137	3357	4493	889	2025	2050	0.0
KF805240.1	99.208	1137	3357	4493	889	2025	2050	0.0
KF805241.1	99.208	1137	3357	4493	889	2025	2050	0.0
KF805273.1	99.208	1137	3357	4493	889	2025	2050	0.0
HM142977.1	99.556	1125	15910	17034	1	1125	2050	0.0
HM142993.1	99.556	1125	15910	17034	1	1125	2050	0.0
DQ485993.1	99.120	1137	3357	4493	889	2025	2045	0.0
DQ485997.1	99.120	1137	3357	4493	889	2025	2045	0.0
KF805247.1	99.120	1137	3357	4493	889	2025	2045	0.0
KF805265.1	98.857	1137	3357	4493	889	2025	2043	0.0
HM142990.1	99.378	1125	15910	17034	1	1125	2043	0.0
DQ486002.1	99.033	1137	3357	4493	889	2025	2039	0.0
KF805257.1	98.769	1137	3357	4493	889	2025	2039	0.0
